Tag	GSM4101749	GSM4101750	GSM4101751	GSM4101752	GSM4101753	GSM4101754	GSM4101755	GSM4101756	GSM4101757	GSM4101758	GSM4101759	GSM4101760	GSM4101761
PCARE	4.54001	4.62072	4.92351	5.31934	4.89144	4.81326	4.76073	4.67266	4.99685	4.93846	5.0929	4.42392	4.72743
PCAT18	4.14228	4.45483	4.24307	3.9697	4.26283	4.12103	3.93523	4.34388	3.66944	4.12506	4.4594	3.72356	3.9382
PCAT4	2.34741	2.05616	2.08595	2.24109	2.37547	1.94282	2.12907	2.16236	1.77381	2.28403	1.9641	2.12777	2.89823
PCBD1	8.03415	8.98641	9.11267	8.65448	7.40709	8.73738	7.89309	8.30605	7.27047	8.82881	7.63822	8.37533	8.30643
PCBD2	6.59086	7.07585	6.63687	5.84077	5.96406	5.75455	5.67458	5.6536	5.11631	6.20874	6.20369	6.11325	6.12501
PCBP1	9.56492	9.32011	9.27627	9.84107	9.88267	10.1503	9.76404	9.70306	10.0873	10.0729	9.80891	9.96508	9.56079
PCBP2|PCBP2-OT1	11.0167	11.4329	11.3703	11.4826	11.264	11.4378	11.1084	11.2665	11.1421	11.5829	11.3019	11.6563	11.2769
PCBP3	4.87177	4.91512	5.28486	4.97531	5.40792	5.12844	5.02021	5.13555	4.93035	5.06532	5.2045	4.9403	5.12807
PCBP4	5.18078	5.9043	6.03311	6.43876	5.75398	6.09144	6.36586	5.89572	6.07065	6.21432	5.90437	6.28448	5.86541
PCCA	7.87556	7.73535	7.41722	7.06698	6.42483	6.9555	7.12239	6.72083	5.73808	7.33657	6.88602	7.39844	7.19622
PCCB	7.87313	7.73319	8.29395	7.93456	7.08234	8.55541	6.87503	8.01805	6.99543	7.82607	7.50225	7.39653	7.37751
PCDH1	7.01525	7.47683	6.86379	7.40505	6.74439	7.51815	7.22547	7.18192	6.442	7.17967	7.2635	7.34771	7.20142
PCDH10	4.60479	4.62233	4.40131	5.78666	4.58	4.41068	5.41204	5.01913	4.4966	5.40083	4.67152	4.74072	4.87362
PCDH11X|PCDH11Y	3.55039	4.17096	3.67568	3.49615	3.87875	3.52291	3.64182	4.03072	4.30997	4.41826	3.88556	4.11194	3.48313
PCDH11Y|PCDH11X	3.53829	4.24863	3.84025	3.80049	4.09551	3.46627	3.66088	4.05082	4.26505	4.46144	3.81909	4.13011	3.67548
PCDH12	5.72816	6.33501	6.60258	6.27462	5.31531	6.27938	5.58561	6.09886	5.0343	5.53518	5.56541	5.77121	6.06296
PCDH15	2.86577	2.3769	2.60674	2.86943	2.77607	2.45215	2.7372	3.21547	2.74175	2.57433	2.73663	2.36056	2.50528
PCDH17	6.97541	6.38824	6.69392	6.94262	6.72049	7.3119	7.0179	6.23751	5.98005	6.32546	6.45742	6.57346	6.25798
PCDH18	7.49182	6.19436	7.13308	6.04109	6.79069	6.40123	7.3612	7.23518	5.41371	6.36551	7.35742	7.23722	7.27413
PCDH19	3.29688	3.44728	3.42049	3.2944	3.80018	3.35703	3.67753	3.42028	3.01613	3.38048	3.17346	3.41989	4.0218
PCDH20	4.19875	3.44273	3.10168	3.89714	3.65647	3.9119	3.57199	3.49277	3.77057	3.73701	3.55142	3.70185	3.70125
PCDH7	6.17156	5.13931	5.16491	5.40973	5.34856	5.94118	5.69532	5.20195	5.04448	6.23809	5.93638	5.32965	5.1092
PCDH8	5.33153	5.1184	4.83017	4.76159	4.69965	5.51046	5.16342	5.00155	4.79819	4.80917	5.00081	4.3487	5.03175
PCDH9	3.80268	3.32401	3.15239	3.48882	4.26262	3.1076	3.84631	4.06724	3.57661	4.14003	4.22091	3.87365	3.44659
PCDHA6|PCDHA9|PCDHA5|PCDHA12|PCDHAC2|PCDHA1|PCDHAC1|PCDHA10|PCDHA3|PCDHA4|PCDHA11|PCDHA13|PCDHA2|PCDHA7|PCDHA8	4.59575	4.64733	4.60883	4.63947	4.64781	4.3938	4.85027	4.74383	4.65172	4.88239	4.88766	4.64574	4.79461
PCDHB1	3.2043	3.32635	3.09363	3.61145	3.6511	3.20746	3.32904	3.04228	3.08759	3.42076	3.44511	3.11168	3.16304
PCDHB10	4.47765	5.24135	4.0878	3.98378	3.8532	3.83575	4.49529	4.17232	3.51555	4.33406	3.99122	4.39893	4.57097
PCDHB11	5.12094	5.7222	5.3585	3.92845	4.48276	5.75925	4.9027	5.10677	3.94753	5.16147	5.56282	6.29572	5.99073
PCDHB12	4.62501	4.73117	4.44962	4.36058	4.75445	4.47678	4.2109	5.04267	4.42912	4.81827	4.81259	4.77169	4.74486
PCDHB13	4.21246	6.99978	4.07832	4.18256	4.1605	4.21814	4.62018	5.02437	3.88262	5.36956	4.51691	5.25879	4.68211
PCDHB14	4.83532	7.00079	4.19536	5.09556	5.28301	4.94296	5.30351	6.29129	4.20936	5.86876	6.13112	5.76461	5.79564
PCDHB15	4.8208	5.92603	4.56353	4.85365	5.05281	5.16163	5.43752	5.56773	4.60867	5.92538	5.75476	6.20609	6.55406
PCDHB16	6.22219	7.25521	5.86505	5.91533	5.43347	5.0265	5.75855	6.14066	4.78349	6.58457	6.39288	7.1443	6.48035
PCDHB17P	3.64007	4.20026	3.74431	4.60421	4.37416	3.63494	4.04065	3.93748	4.28849	4.1975	3.53921	3.80057	4.25906
PCDHB18P	5.1145	6.72467	4.97166	4.59448	4.81207	4.07858	5.03097	5.12694	4.03596	6.00531	5.07054	5.05262	5.5548
PCDHB2	5.36493	7.05913	4.14328	4.42879	4.8101	3.93525	5.03876	4.77969	4.69014	5.204	5.02712	5.13257	5.05029
PCDHB3	4.77371	4.95959	4.54197	4.67104	4.12733	3.84686	3.83849	5.41585	3.95057	5.25494	4.50762	5.00104	4.29049
PCDHB4	3.31437	3.07488	3.79643	4.38132	3.36729	3.23789	3.44383	3.43248	3.14384	4.25288	4.5002	4.75186	5.15725
PCDHB5	4.91037	8.97016	5.04223	7.48776	5.94458	4.40515	6.07325	6.65652	4.37273	7.76316	6.61483	7.46797	7.93922
PCDHB6	2.88859	3.87069	3.72288	3.84465	2.93554	2.9536	3.42241	3.59147	3.10049	3.47038	3.40474	3.55759	3.26004
PCDHB7	4.64726	4.45541	4.45112	3.85862	4.28393	4.03468	4.31861	4.33155	3.84193	4.45838	4.90931	4.61644	5.18651
PCDHB8	3.66707	3.09393	2.37782	3.30599	3.05915	2.83148	2.95408	2.80047	2.56868	2.83555	2.64061	2.71461	2.93547
PCDHB9	5.02815	6.16691	4.29835	5.03896	5.00921	5.07123	5.38068	5.42699	3.71192	5.81501	5.58727	5.726	5.86447
PCDHGC4|PCDHGC3|PCDHGA11|PCDHGB7|PCDHGC5|PCDHGA10	5.11764	5.57891	5.0192	5.19194	5.13997	5.26066	5.2001	5.48546	4.7303	5.44816	5.34002	5.53035	5.37627
PCED1A	7.11302	8.68656	8.04728	8.76301	8.08895	8.43408	8.29576	7.64202	8.56067	8.37733	8.02903	8.23699	8.36698
PCED1B	6.8865	5.61098	6.81429	5.12223	7.17727	5.80816	5.7692	6.91917	6.66784	4.85546	6.69502	5.77182	5.49565
PCF11	7.85344	7.52642	8.08221	7.79511	8.6922	8.19147	8.46065	8.92935	8.78864	8.34771	8.33212	8.36423	8.15433
PCGF1	6.16913	6.14082	6.24785	6.67854	5.98118	6.21897	6.13563	6.11921	6.26064	6.25778	5.75203	6.18878	6.18776
PCGF2	6.14165	7.94809	7.35252	8.36926	6.92628	7.6075	7.78982	7.44171	6.31332	7.83836	6.96547	7.83528	7.56875
PCGF3	6.78347	6.57654	7.08566	7.36993	7.12481	6.92028	7.39546	7.24251	7.67642	6.48196	6.71548	6.83913	7.14408
PCGF5	8.08849	7.58622	7.93084	7.52741	8.11246	7.78704	7.82747	8.50312	8.28442	7.84756	8.25383	7.94352	7.87199
PCGF6	6.381855	6.10166	5.922625	7.251615	7.817625	7.22984	7.22454	7.610045	7.451975	7.730875	7.38968	7.71163	7.619015
PCID2	5.967045	6.44327	6.767895	7.198915	7.44095	6.825035	6.976095	6.979985	7.710885	6.964835	7.131705	7.13287	6.74618
PCIF1	6.99285	8.09665	7.94344	8.68864	8.09653	8.4895	8.06032	7.43079	7.97771	8.11003	8.1166	8.68886	8.11014
PCK1	3.90111	3.90272	3.71686	4.18281	4.0721	4.10931	4.06232	3.87706	3.97784	4.11339	3.91761	3.96438	3.96052
PCK2	5.68603	6.66736	6.77211	7.52734	6.71739	7.52334	6.70916	6.91454	7.25802	6.86915	6.98766	6.95516	6.72175
PCLAF	4.67451	3.7005	4.06445	4.69088	6.59576	4.97973	4.23112	5.39611	6.941	4.06314	5.50515	4.8184	3.93941
PCLO	4.60558	6.46222	5.23077	6.43149	4.97771	5.95642	5.52557	5.27588	4.23624	6.32465	5.32212	6.00689	5.84284
PCM1	8.8402	9.00158	8.76312	8.91374	8.79188	8.59346	8.71209	9.19699	8.71406	8.73293	9.06027	8.99168	9.05629
PCMT1	8.00461	7.52982	7.63672	8.79203	8.63996	8.80106	8.45029	8.79885	8.35751	8.96577	8.54744	8.96614	8.66487
PCMTD1	9.63446	9.64175	9.70916	9.18946	9.59826	9.64385	9.17204	10.1251	9.0993	10.181	9.67836	9.62922	10.3647
PCMTD2	8.58912	8.58899	8.24535	8.53525	8.91947	8.79409	8.51578	8.77694	8.71549	8.46753	8.76335	8.69105	8.78989
PCNA	7.84772	6.90006	7.67597	6.89334	8.00905	7.48317	6.8043	6.66637	8.45968	6.81499	7.11514	6.97932	6.85144
PCNP	10.144245	10.12603	9.978955	9.586765	9.3536	9.53826	9.65141	9.66673	9.18505	9.73408	9.45468	9.613685	10.102565
PCNT	6.42927	6.34702	6.23189	6.04573	6.4883	6.98512	5.9762	6.18275	6.82512	5.88854	6.35763	6.02774	5.79729
PCNX1	8.47305	8.05999	8.60019	8.05401	8.83928	8.84016	8.22613	8.84898	8.39938	8.20239	8.97934	8.40172	7.89123
PCNX2	6.61926	6.93954	6.62759	6.60267	7.26157	6.42315	6.79754	6.96169	7.50961	6.44672	6.85483	6.86921	6.19702
PCNX3	6.961755	8.07445	7.55031	8.34647	7.867445	8.15691	7.90053	7.476955	8.169125	7.97476	7.866525	8.06298	7.617095
PCNX4	7.69278	7.64893	7.47399	8.1906	7.96681	7.78989	7.86773	7.7122	7.69069	8.31093	7.97797	8.29021	8.12384
PCOLCE	7.51898	6.6894	8.28512	7.60791	8.56783	7.27897	8.69736	8.27428	7.58091	8.16769	8.89894	8.86981	8.18863
PCOLCE2	3.94052	4.08167	4.36035	4.70417	4.6586	4.46452	4.2822	5.11121	5.0293	4.03612	4.96181	4.95489	4.46156
PCP2	5.83123	5.83745	6.03121	6.01036	5.69381	5.99432	6.07692	5.79988	6.07296	5.94882	5.62355	5.77236	6.15053
PCP4	7.99401	10.0968	10.3397	10.067	8.88761	10.4108	9.96564	10.4474	8.98211	10.1845	10.0334	10.1144	10.2892
PCP4L1	6.51905	5.63796	5.38419	6.27718	5.90681	5.97699	5.8407	6.01182	5.7626	6.11828	5.79621	6.04403	5.82177
PCSK1	4.22218	3.34933	3.44671	3.29132	3.49225	3.48689	3.45372	3.67524	3.42553	3.08036	3.11513	3.48163	3.44456
PCSK1N	6.82209	6.63989	6.32572	7.06814	6.70481	7.83383	6.81495	5.88317	7.06798	6.50354	6.84127	6.58438	6.69558
PCSK2	9.51827	10.7826	6.30556	6.6632	9.14465	5.8393	9.3737	5.79099	5.20746	6.04728	8.37783	7.82763	8.05738
PCSK4	5.23825	6.54634	5.43374	6.48577	5.51658	6.50941	5.93777	4.60158	6.21869	5.91653	5.89837	6.01764	6.12478
PCSK5	6.39386	6.31454	6.5433	6.23919	6.47989	6.09686	6.45413	6.73986	5.49353	6.70205	6.33581	6.90405	6.54633
PCSK6	5.52381	4.74678	5.09269	5.03493	5.44999	5.18508	5.12847	4.70222	5.31903	5.59784	5.39276	5.2817	5.15996
PCSK7	6.62713	6.07711	7.04428	7.08001	8.05203	7.14793	6.88003	7.59522	8.30857	6.70622	7.5073	7.06595	6.79296
PCSK9	5.43359	5.32431	5.00013	5.33401	5.27906	4.86806	5.23146	4.87922	4.97229	5.29546	5.24077	4.85329	5.2927
PCTP	6.72815	6.64112	6.5401	7.58884	7.57308	7.83275	7.1815	7.43253	7.39435	7.62624	7.88053	7.78223	7.52025
PCYOX1	9.23124	9.737	8.9512	9.9392	8.89307	9.67898	8.76679	8.81913	7.55807	9.47166	9.45887	9.52762	9.60267
PCYOX1L	6.69144	6.53816	6.46372	6.43867	7.46368	6.89466	7.03873	6.91736	7.77318	6.44017	7.03433	6.79987	6.50073
PCYT1A	7.38522	7.04456	7.59932	6.97967	7.20629	6.94672	6.80391	7.33299	7.59715	6.77882	7.23204	7.23858	6.61112
PCYT1B	4.20296	4.02655	4.01704	4.50496	4.17518	4.27155	3.98042	4.22104	4.27406	4.20815	3.99038	4.10684	3.91504
PCYT2	7.02636	7.064755	7.139165	7.24481	7.285135	8.142705	7.18073	7.37235	7.93078	7.144405	7.4649	7.14606	7.200005
PDAP1	6.95739	6.5777	6.80218	6.19792	6.29404	6.660795	6.32331	6.69081	6.86168	6.33785	6.249335	6.193005	6.26542
PDC	2.91137	2.62036	2.7144	2.86714	3.01346	2.62786	2.90679	2.85849	2.73675	3.07913	2.61044	2.66252	3.13041
PDCD1	6.59346	6.5389	6.81635	5.89417	7.18992	6.72209	6.52781	6.81504	7.90926	6.2785	7.08793	6.18755	6.32575
PDCD10	6.99776	6.57586	6.42702	5.73053	6.26237	5.78287	5.91629	6.17946	6.26969	5.67174	5.95153	6.05104	5.61976
PDCD11	7.1359	6.64945	6.82818	6.75004	7.21007	6.83749	6.34338	6.71672	7.29135	6.14286	6.92301	6.60456	5.94009
PDCD1LG2	7.92896	6.20832	7.76411	5.32285	7.77167	6.82215	6.53667	7.7727	7.9379	5.78552	8.4221	6.89567	6.72999
PDCD2	6.94442	7.08566	7.08045	7.80557	7.77872	7.67245	7.34382	7.35489	8.06918	7.64109	7.6067	7.12989	7.53898
PDCD2L	5.06723	5.54781	5.87858	5.85101	5.3593	5.47808	5.48781	5.38145	5.32729	5.81876	5.42042	5.56731	5.33324
PDCD4	10.2293	10.7718	10.4386	9.30166	8.80035	8.91347	9.20339	8.78644	8.63394	9.60335	9.34185	9.41353	9.41549
PDCD5	7.36595	7.0428	7.02881	7.37987	7.38243	7.31496	6.80202	7.0495	7.35556	7.12048	7.28455	6.72223	7.00875
PDCD6IP	9.38808	9.7449	9.91597	9.05344	9.19783	9.22751	9.17968	9.01617	8.66253	9.22036	9.09086	9.45768	9.56261
PDCD6|AHRR|PDCD6-AHRR	5.83679	6.02376	5.82685	5.8298	5.65321	5.69357	5.81627	5.24332	5.63516	5.77712	5.78799	5.58432	5.91226
PDCD7	6.72513	6.88858	6.42913	6.76456	7.13991	6.7506	6.56979	6.42359	7.0811	6.28186	6.90304	6.5325	6.81009
PDCL	6.65307	6.1739	6.42919	6.71576	6.61959	6.4658	5.79761	6.32492	6.02747	5.68819	6.72828	6.397	6.27719
PDCL2	2.77562	2.71605	2.77061	2.62706	2.59392	2.79279	2.91391	2.91448	2.65814	2.57942	2.42888	2.46308	2.65258
PDCL3	6.07105	5.79137	6.22834	6.57389	5.73918	6.61479	5.43979	6.26728	6.09691	5.66003	6.09745	5.56462	5.8235
PDE10A	5.78073	6.93914	7.48548	7.35349	5.99879	8.41136	6.23867	7.42702	5.31293	7.45861	7.81257	6.86068	7.23513
PDE11A	4.50308	5.96231	6.07671	6.24365	4.80427	5.67196	5.06935	5.37947	4.96987	5.72133	5.00541	5.35472	5.03748
PDE12	7.13916	7.12186	7.4405	6.61027	6.85311	6.80697	6.77844	6.79615	6.92329	7.44169	7.08131	6.89049	6.71015
PDE1A	7.1785	8.40362	8.35125	8.71849	6.93445	8.75909	7.78272	8.02563	5.38604	8.91932	7.99752	8.01172	8.2983
PDE1B	5.40991	6.08458	5.24265	6.30452	6.23766	7.19001	5.6457	6.08313	5.96082	6.46309	6.25895	5.70229	5.84528
PDE1C	4.31268	4.18429	4.63567	5.06132	5.01763	5.45254	5.18644	5.09562	4.46032	4.86206	4.26633	5.10506	4.42592
PDE2A	5.44195	6.54423	6.80837	6.21594	6.1074	6.08179	6.27531	6.23627	5.24688	6.65939	6.37179	6.74597	6.44213
PDE3A	5.8076	5.15535	5.94603	5.90981	6.28077	5.25734	6.36277	6.58404	5.50661	6.15996	6.68067	6.76801	5.36266
PDE3B	5.4956	4.60673	5.63137	4.26203	7.25444	4.6473	4.9388	7.2552	7.70305	4.29208	6.7361	4.68413	4.53491
PDE4A	6.48576	7.02294	6.88432	6.13774	6.43143	7.17434	6.63832	6.66076	6.32175	6.60611	6.81661	6.59855	6.56408
PDE4B	6.33116	5.80821	6.42639	5.13551	6.27702	6.07202	6.56927	6.55513	6.55236	5.4619	6.82205	5.79331	5.47385
PDE4C|CIST1	5.26095	5.31046	5.40388	5.4641	5.2876	5.50769	5.29822	5.13527	5.47709	5.46021	5.01955	4.85385	5.1715
PDE4D	6.25258	6.01912	6.03555	6.83427	6.57303	6.57116	6.43178	6.54139	6.52062	6.69155	7.14956	6.62743	5.44494
PDE4DIP|PDE4DIPP2|LOC653513	6.87925	6.18705	6.54531	5.85091	6.80781	6.51423	6.42715	6.94639	6.70831	6.47986	6.62486	6.44156	6.99721
PDE5A	6.82985	6.943	7.62219	7.6451	6.72443	6.37469	7.3758	7.15692	5.78955	7.47616	7.07245	7.31408	7.67419
PDE6A	3.4779	3.67429	3.65955	3.76176	3.66707	3.50494	3.36448	3.56298	3.64476	3.46789	3.374	3.38816	3.52299
PDE6B	4.50709	5.80388	5.53165	5.74603	5.59502	5.72417	5.05987	5.50935	5.92359	5.52273	5.61367	5.66731	5.64075
PDE6C	3.19258	2.96355	2.82867	3.10494	2.85361	2.96733	2.79965	3.32661	3.30327	3.11619	3.01488	2.59949	3.00551
PDE6D	6.97506	6.97058	7.20488	7.6245	7.44566	7.69551	7.09945	7.33249	7.35602	7.55407	7.35966	7.64949	7.36251
PDE6G	5.00464	5.35391	5.24816	4.83152	5.97682	5.80308	5.13052	5.48673	5.92279	5.21464	5.54523	5.22126	5.26215
PDE6H	3.04398	3.2271	3.16381	3.14975	3.23917	3.04811	3.2374	3.12955	3.1726	3.40184	3.40153	2.73957	3.58722
PDE7A	6.98581	6.12814	6.82248	6.06076	7.95101	5.57243	7.0753	7.41236	8.06811	7.25173	7.37864	7.13602	6.71662
PDE7B	5.8085	6.90932	6.69582	7.73374	6.56614	7.83404	6.66731	6.64758	6.48639	7.45948	6.97447	7.03201	6.87281
PDE8A	6.46567	7.31831	6.61222	8.02886	6.97098	7.95965	7.13116	7.3617	7.11956	7.38556	7.36167	7.64873	7.60889
PDE8B	7.86419	10.3831	10.2749	10.6305	8.43237	10.7398	9.85884	9.59723	7.1874	10.3986	9.76574	10.2268	10.165
PDE9A	7.06235	7.17914	6.84139	7.18861	6.86403	7.21802	6.98791	7.37958	6.97911	7.24058	6.99342	7.17295	7.03921
PDGFA	7.21541	6.74174	6.86596	5.71816	6.05985	6.42263	5.79868	6.29523	6.18332	5.69529	6.53985	6.17464	6.04647
PDGFB	5.49751	6.02083	6.02725	6.09528	5.59284	6.05448	5.65275	5.24613	5.6126	5.26123	5.87173	5.25243	5.02099
PDGFC	7.38424	7.16032	6.80519	6.59791	6.43718	7.39676	6.93248	7.52969	6.1234	6.66603	6.93445	7.10286	6.88828
PDGFD	7.64638	7.00299	7.66398	7.11149	7.54869	6.86945	6.9529	7.38832	6.86534	7.44879	7.38078	7.47832	7.24086
PDGFRA	8.01117	5.38097	7.25798	4.86413	7.48559	5.04052	7.336	7.87947	6.73433	6.68808	7.84662	7.58724	6.76189
PDGFRB	7.02337	7.39069	7.58374	7.98905	8.13385	7.74095	7.60445	8.10188	7.06171	7.37028	8.32125	8.29461	7.47081
PDGFRL	6.95883	9.08155	8.6839	9.34377	6.57877	8.29615	7.93251	6.44939	5.8067	8.55436	7.80083	8.45077	7.94042
PDHA1	8.63255	8.6531	9.28418	8.64486	8.41372	8.77128	7.61354	8.75771	7.98945	8.58899	8.40106	7.97026	8.05919
PDHA2	4.31829	4.97712	4.59198	4.0484	4.49051	4.53714	4.70583	3.83574	4.41026	5.13812	4.15647	3.83828	3.82441
PDHB	8.06133	7.40148	7.48316	7.29527	7.48493	7.78268	7.02986	7.14367	7.30945	7.50385	7.32439	7.39557	7.41154
PDHX	7.66639	8.17742	7.54933	8.40601	8.06804	7.88022	7.8588	7.81544	7.82536	8.45931	8.11113	8.42381	8.24922
PDIA2	4.6222	4.8251	4.71214	4.52602	4.87677	4.78541	4.84557	4.94187	4.60487	4.85915	4.82291	4.43838	4.56422
PDIA2|ARHGDIG	5.61722	5.38282	5.65776	4.75987	5.21274	5.00109	5.45138	5.67587	5.12335	5.80275	5.18421	4.40493	5.74798
PDIA3P1|PDIA3	11.5141	11.7159	11.3581	10.7247	10.7688	11.5013	10.8755	11.0132	9.8137	11.1971	11.3914	11.1403	10.9841
PDIA3|PDIA3P1	11.6919	11.8533	11.4964	10.7609	10.8758	11.551	10.9231	11.1154	9.85358	11.2291	11.4898	11.1559	11.036
PDIA4	10.2747	10.2459	9.40525	9.87231	9.84742	11.3452	9.70191	9.84676	9.52288	9.60991	10.1916	9.90274	9.59616
PDIA5	7.57984	8.10862	6.98737	7.24834	7.83413	8.56174	7.39127	7.02318	7.28525	8.01346	8.08697	7.80051	7.48829
PDIA6	11.3121	11.2131	10.7936	10.2278	10.3565	11.2336	9.86044	10.6686	9.5055	10.4385	10.7072	10.259	10.387
PDIK1L	6.30918	6.16394	6.24664	6.89963	5.8338	6.47477	5.38801	6.17947	6.09177	5.86029	5.9456	5.78188	6.26867
PDILT	3.37653	3.26066	3.21728	3.6105	3.28114	2.96055	3.15888	3.16397	3.21118	3.04141	3.05358	3.02333	3.57689
PDK1	9.96806	6.95505	8.16736	6.95929	8.77041	7.79614	7.36083	9.63044	8.72866	6.91775	8.57569	7.60998	7.427
PDK2	7.36491	9.14887	8.38158	8.92793	7.4054	8.48328	8.15605	8.02682	7.32261	8.7962	7.89576	8.58566	8.67823
PDK3	7.35275	6.93254	7.18796	6.06141	7.65831	6.26345	6.47092	7.52376	7.51196	6.57818	7.45581	6.86077	6.88432
PDK4	9.5288	9.65617	9.85602	10.1055	9.72435	11.0477	7.64666	9.97322	7.97602	11.416	12.12	10.2924	10.2311
PDLIM1	9.24173	9.77378	9.26801	10.6568	9.32626	9.40174	10.3951	9.11595	8.76858	9.81857	9.20741	10.3119	10.1624
PDLIM2	5.70252	6.05529	5.75898	6.15648	6.96152	6.46959	6.56957	5.68612	7.03969	6.26333	6.55748	6.38083	6.31249
PDLIM3	5.63332	7.94221	7.7209	8.15787	6.30462	7.25892	7.64037	6.49264	6.70783	8.38911	6.66366	7.41546	6.81954
PDLIM4	6.44427	5.77203	6.67902	5.51144	6.3082	6.58195	6.98209	6.359	6.77103	6.43087	6.45826	7.05984	6.56455
PDLIM5	8.89379	8.21109	8.36419	8.46341	7.96149	8.3675	8.34476	8.33547	7.63828	8.31786	8.33463	8.438	7.77613
PDLIM7	5.37414	6.52803	6.80492	6.75827	6.73677	6.3944	7.15485	6.91901	6.59684	6.45951	6.65726	6.49885	6.76192
PDP1	7.92278	7.77781	8.33737	8.53018	8.49948	8.57574	8.9709	8.44836	8.17116	9.02067	8.73583	8.38804	8.80218
PDP2	6.67046	7.44851	6.2564	7.31686	6.11985	7.0693	6.92594	6.61667	5.54826	7.10717	6.61333	7.16985	7.32054
PDPK1	8.64019	8.80155	8.46004	8.564325	8.480165	8.72825	7.977725	8.413015	8.251645	8.34078	8.60304	8.38126	8.706945
PDPN	6.61632	5.65265	5.41339	5.36409	6.14006	5.39805	5.77834	6.21254	6.54306	5.51093	6.01125	6.23097	6.27823
PDPR	8.04863	9.15297	8.24252	8.96465	8.58475	9.02369	8.39803	8.73189	8.47239	9.19827	9.2362	8.53198	8.87116
PDRG1	5.43225	5.34004	5.2553	5.41891	5.8189	5.89163	5.4571	5.45053	5.522	5.39377	5.71049	5.65303	5.86744
PDS5A	9.27915	8.99057	9.02899	9.04535	9.59166	8.58151	8.82315	9.48932	9.23198	8.76957	9.14695	9.04745	9.15879
PDS5B	8.04409	7.76147	7.52276	7.101	8.11924	6.99092	7.33833	8.07218	7.71969	7.41592	7.63776	7.64366	7.61694
PDSS1	7.0066	5.65045	6.17653	6.72961	7.65965	6.56415	7.07865	7.01121	7.48689	6.71791	6.70096	6.55276	6.29976
PDSS2	6.21392	6.06206	5.83717	6.33526	6.12855	6.28439	5.70373	5.9691	5.79003	6.12573	5.97735	6.25935	5.77849
PDX1	5.42654	5.59331	5.09593	5.57206	5.48412	5.41378	5.65656	5.27461	5.38273	5.46975	5.32932	5.33177	5.70672
PDXDC1	8.9863	8.63122	8.69488	9.33985	8.68652	9.37009	8.84205	9.09438	9.12894	8.95846	8.84302	8.84542	9.08276
PDXDC2P-NPIPB14P	7.42	7.76184	8.60064	8.90875	8.18856	7.82879	8.54271	8.30166	8.71043	8.30527	8.2511	8.73391	8.26289
PDXK	6.72091	6.98228	6.7926	6.65334	6.72429	6.9815	6.60667	6.70301	6.36206	6.21025	6.72059	6.5864	6.67509
PDXP	6.93721	6.57815	6.65756	6.53376	7.00648	6.90906	7.07296	6.82019	7.29534	6.58027	6.90956	6.55676	6.76838
PDXP-DT	6.16778	6.09341	5.85348	5.26196	5.82316	5.42184	5.76557	5.79086	6.18704	6.01835	5.69623	5.33814	5.95902
PDYN	3.35546	3.24671	2.86136	2.83541	2.99337	3.32	2.95649	2.75605	3.1655	3.10606	2.96841	3.02377	3.22523
PDZD11	4.50892	5.35657	4.89897	5.71635	5.01843	5.41975	5.51727	4.9012	4.88576	5.65881	5.09873	5.26133	5.13641
PDZD2	5.30453	5.63391	5.48421	6.03148	5.45127	4.99696	5.0996	5.06395	4.83111	5.46554	5.13793	5.1852	5.02613
PDZD4	5.28118	4.71125	5.17128	4.44266	5.00916	4.66123	5.15212	5.2257	4.83111	4.09801	4.48448	4.66863	4.73247
PDZD7	4.49754	4.44825	4.57977	5.24686	4.77468	4.8944	4.81662	4.47241	4.98761	5.17959	4.87426	4.61688	5.09317
PDZD8	8.638	7.8867	8.19383	7.60711	7.39923	7.63469	7.39358	7.98889	7.42184	7.43748	7.72643	7.38828	7.42487
PDZD9	3.26352	2.4741	2.71531	3.22911	2.69707	2.64154	2.58731	2.83336	3.13256	2.91173	2.64646	2.42911	3.29008
PDZK1IP1	8.53976	5.66471	6.66778	5.86727	5.93112	4.9141	5.958	7.0996	6.01863	5.57804	6.39851	5.96835	6.36103
PDZK1|PDZK1P1	2.742	2.60848	2.93081	2.96877	2.79061	2.73175	2.5904	2.65235	3.15886	2.79942	2.50685	2.52105	2.98676
PDZRN3	5.82649	4.41991	5.01583	4.53932	5.38426	4.50933	5.23225	5.23666	4.97413	4.88069	5.37887	4.84181	4.81378
PDZRN4	5.01651	4.15209	4.61147	3.85878	4.04728	3.65892	4.05585	4.04654	4.34103	4.38051	4.28283	3.69878	4.12166
PEA15	10.2546	9.8913	9.5232	9.50428	10.1295	9.47318	10.1243	9.91832	9.86264	10.0577	10.1554	9.82916	9.82639
PEAK1	8.31138	7.27535	8.1947	7.92901	8.32232	7.20739	7.63199	8.707	7.53019	7.14349	8.25415	8.05725	7.96302
PEAK3	5.4253	5.18354	5.42142	5.7215	5.51558	5.49418	5.38242	5.4443	5.5993	5.43424	5.1268	5.45169	5.34818
PEAR1	5.65471	6.32529	5.90287	6.63497	6.37726	6.18661	6.81319	6.26289	5.97278	6.62895	6.39702	6.73504	6.21338
PEBP1	9.75453	11.3907	10.4391	11.834	10.5204	11.7676	11.1416	10.8677	9.73756	11.8666	11.3249	11.8094	11.7893
